OBJECTID,the_geom,GEOID,STATE,COUNTY,TRACT,BASENAME,NAME,MTFCC,LSADC,FUNCSTAT,AREALAND,AREAWATER,CENTLAT,CENTLON,INTPTLAT,INTPTLON,OID
50081,"MULTIPOLYGON (((-122.217513000177 37.427859000136, -122.213454000295 37.432680000147, -122.213254000278 37.432680000147, -122.213722000084 37.433009999979, -122.212115000279 37.436912000147, -122.210916000004 37.438338000052, -122.210822000293 37.438529999844, -122.210033000097 37.438148999788, -122.207076000405 37.439838000159, -122.207015000306 37.439909999676, -122.205323999937 37.440403000323, -122.201872999602 37.438782999757, -122.202270000161 37.438311999946, -122.203131000326 37.437323999916, -122.204352000342 37.435868000274, -122.19987599981 37.433470999656, -122.199761000182 37.433388000307, -122.197519999992 37.432211999992, -122.197187999731 37.432608000094, -122.197097000393 37.432298000185, -122.196057000127 37.432469000192, -122.195965999891 37.431788000233, -122.195877000202 37.431447999761, -122.190138999647 37.428456000212, -122.191536000288 37.426377999905, -122.192373999989 37.425835000356, -122.192722999968 37.425592999969, -122.193118999803 37.425318000071, -122.195375000062 37.423754000185, -122.196924999966 37.424495999879, -122.196998999585 37.425346000053, -122.20059200021 37.42754600009, -122.200505000172 37.428640000033, -122.203006999579 37.429979999986, -122.203823000437 37.430421999836, -122.204770999743 37.429822000104, -122.204908999835 37.430045999739, -122.205045000278 37.430175000158, -122.205441000113 37.430393000216, -122.205667999894 37.430144000216, -122.205713000099 37.430133999794, -122.209027999992 37.430597000278, -122.2121849997 37.429938000113, -122.213840999909 37.431491000309, -122.213629000197 37.430779000333, -122.217339999925 37.427426000056, -122.217513000177 37.427859000136)))",06081612900,06,081,612900,6129,Census Tract 6129,G5020,CT,S,1580659,0,+37.4321536,-122.2033925,+37.4321791,-122.2033871,20790351433090
44129,"MULTIPOLYGON (((-121.968837999935 37.238214999916, -121.966974000212 37.240725999862, -121.96163200039 37.245638999722, -121.960613999865 37.247015999997, -121.959367999735 37.249518000098, -121.957921999589 37.252181999715, -121.956709999794 37.254385999799, -121.955344000013 37.2562639999, -121.951500000216 37.254410000127, -121.951968000022 37.253841999833, -121.950943999649 37.249808999666, -121.950033999978 37.246504999897, -121.949140000201 37.243350000211, -121.94712999999 37.243700000328, -121.946400000244 37.243651999992, -121.946165000067 37.24356400001, -121.944610000141 37.237880000172, -121.944282000078 37.236492000006, -121.944903999869 37.23653400018, -121.945610000223 37.236500000109, -121.947869999782 37.235869999766, -121.948288000256 37.235732999779, -121.949349000438 37.235376000199, -121.951150000412 37.234849999867, -121.952532999911 37.234849999867, -121.952737999951 37.234850999723, -121.95725700014 37.234857000288, -121.963120000369 37.23569000003, -121.96427000024 37.233240000095, -121.968089999747 37.23542999989, -121.970670999695 37.234545000284, -121.968837999935 37.238214999916)))",06085506801,06,085,506801,5068.01,Census Tract 5068.01,G5020,CT,S,2903959,0,+37.2423307,-121.9563243,+37.2423153,-121.9563529,20790154319202
70822,"MULTIPOLYGON (((-121.88103799986 37.34069300011, -121.877149999682 37.342541999746, -121.873874999972 37.344095000136, -121.871133000365 37.342130999968, -121.870571999776 37.340457999644, -121.869946999612 37.337917000146, -121.868321000438 37.337038999653, -121.868758000281 37.336263999703, -121.871504999911 37.334937999745, -121.875381000393 37.333101999784, -121.877528999798 37.335985000107, -121.878606999699 37.337431000208, -121.88103799986 37.34069300011)))",06085501300,06,085,501300,5013,Census Tract 5013,G5020,CT,S,747097,0,+37.3387378,-121.8745551,+37.3387146,-121.8745424,20790154321105
42568,"MULTIPOLYGON (((-122.01995800021 38.256914999867, -122.019983000324 38.258069000118, -122.017578999928 38.258224999826, -122.014845999643 38.259738000312, -122.012006999952 38.261287000122, -122.005291999779 38.265028000339, -122.003985000447 38.265730999808, -121.99369500009 38.271417999972, -121.991268999953 38.271014000294, -121.987960999733 38.271489, -121.988056000168 38.268716000046, -121.988082999932 38.264882999857, -121.98808899978 38.264442000027, -121.988098999825 38.263645000136, -121.98823100007 38.253011000219, -121.988404000322 38.25301399972, -121.993279000164 38.253095999905, -121.998378000312 38.253218999656, -122.000991000047 38.253253000009, -122.003501999675 38.253053999874, -122.009789000227 38.253209999767, -122.019867999798 38.253226000352, -122.020000000043 38.253226999948, -122.01995800021 38.256914999867)))",06095252707,06,095,252707,2527.07,Census Tract 2527.07,G5020,CT,S,3779716,1666,+38.2601740,-122.0006047,+38.2599906,-122.0011886,20790692865208
39726,"MULTIPOLYGON (((-122.291395999833 37.779987000279, -122.287870000054 37.779976000239, -122.284478000168 37.78000199975, -122.277182000212 37.779665000107, -122.276628000193 37.779683999803, -122.276710000209 37.777192000273, -122.276796000422 37.77513399969, -122.280850000281 37.775247999811, -122.282318000169 37.775316000186, -122.285206000264 37.776284999975, -122.288060999849 37.77638200008, -122.289033000343 37.776411000043, -122.291087999862 37.77647800033, -122.291395000008 37.776847999697, -122.291395999833 37.779987000279)))",06001427600,06,001,427600,4276,Census Tract 4276,G5020,CT,S,582863,0,+37.7778332,-122.2836080,+37.7778323,-122.2835979,20790141324048
30203,"MULTIPOLYGON (((-122.393535000101 37.570028000325, -122.391221999942 37.571311000229, -122.389168000248 37.568853999915, -122.385659000187 37.571315000246, -122.386282999627 37.572435999833, -122.383826000426 37.573036999846, -122.38314799966 37.574675999731, -122.382443000029 37.57480799992, -122.382203999654 37.574725000206, -122.381899000055 37.575361000294, -122.381480999581 37.575962999782, -122.380368000418 37.576526000178, -122.380450000434 37.576728000165, -122.380929999935 37.577492999809, -122.378717000232 37.577634000332, -122.375839000183 37.579030000096, -122.374239999876 37.579599999692, -122.372237000235 37.580405000012, -122.371885999708 37.580873999901, -122.372033000021 37.580209000055, -122.370206000108 37.579631999822, -122.369967999558 37.579137999973, -122.369991999848 37.579089000266, -122.369713000188 37.578950999712, -122.369780000136 37.578829999753, -122.369654999564 37.578728000283, -122.368118999904 37.578218999679, -122.36349900033 37.580550000237, -122.360896999567 37.579148999931, -122.36007499976 37.578592000297, -122.358986999813 37.577415000208, -122.357918000134 37.578057999856, -122.357097000151 37.577477000354, -122.356595999836 37.577802999697, -122.356052999687 37.57851699979, -122.355423000399 37.578168999811, -122.354089000405 37.577479000197, -122.352659999977 37.577083999887, -122.352685999917 37.57568900025, -122.352922999743 37.574813999664, -122.354010999689 37.571973000168, -122.351914000338 37.569948999646, -122.352341000135 37.569769000338, -122.351228999899 37.568152999988, -122.350381000153 37.566813000047, -122.350121999687 37.566403999858, -122.352192000172 37.565494999892, -122.354932999954 37.564584999776, -122.355020999818 37.564187999947, -122.353389999723 37.561960000208, -122.352714000404 37.560890000226, -122.352819999811 37.559509000055, -122.355081000092 37.55607999991, -122.356636000019 37.55491400011, -122.360211000202 37.551953999722, -122.356283999666 37.554466000037, -122.359276000417 37.551995000216, -122.361362999722 37.551308999937, -122.361818000007 37.549492000124, -122.365706000185 37.545361999895, -122.37073900021 37.548546999902, -122.371052000205 37.548331000306, -122.371891999556 37.547760000044, -122.372659999835 37.547229999947, -122.377195999743 37.55216400007, -122.378908000028 37.554562999898, -122.381986000094 37.558907999842, -122.388162000317 37.564993000251, -122.390303999875 37.566039000029, -122.390765000007 37.566203999783, -122.390334000012 37.566445000234, -122.390929000039 37.567446000247, -122.392421000216 37.568896999728, -122.393535000101 37.570028000325)))",06081605600,06,081,605600,6056,Census Tract 6056,G5020,CT,S,8633539,0,+37.5649293,-122.3691630,+37.5649486,-122.3691648,20790351432759
42986,"MULTIPOLYGON (((-122.475726000391 37.743048999946, -122.470234999708 37.74328900018, -122.466042999756 37.743554999885, -122.465806999755 37.743574000334, -122.463686000114 37.743748999873, -122.461234000037 37.742583999942, -122.459839999769 37.741061000056, -122.459386000207 37.740570999985, -122.459183999643 37.73987099984, -122.458848999907 37.739157999995, -122.459592000072 37.738533000354, -122.460281999635 37.737854999946, -122.459505000033 37.734291000087, -122.461242000433 37.735782000348, -122.463136000293 37.737023000088, -122.462879000375 37.736212000159, -122.466247999796 37.734936999713, -122.471568999701 37.734707000195, -122.475173000197 37.734562000209, -122.47518900009 37.734761999944, -122.475389999932 37.737449999738, -122.475485000366 37.739321000105, -122.47562099991 37.741183000352, -122.475726000391 37.743048999946)))",06075030800,06,075,030800,308,Census Tract 308,G5020,CT,S,1243204,0,+37.7391863,-122.4679065,+37.7391909,-122.4678657,20790355758146
73397,"MULTIPOLYGON (((-122.023069999713 37.218587000164, -122.022985000222 37.22067699988, -122.02149399987 37.220115000323, -122.018773000179 37.22265099981, -122.013056000439 37.224153999963, -122.01161799979 37.226032000256, -122.011392999659 37.22855800024, -122.010869999602 37.23146000015, -122.007077999684 37.23348100017, -122.005351000228 37.235940999985, -122.00502599964 37.237720999982, -122.005926000163 37.240254000198, -122.004028000105 37.240485000063, -122.002453000087 37.241506000004, -121.998800000086 37.240709999837, -121.997014000181 37.239941999645, -121.996438000421 37.239588999861, -121.995179999697 37.238610000146, -121.994528999594 37.238084000208, -121.990274999718 37.234572999934, -121.987689999571 37.233170000071, -121.984223000241 37.231077999857, -121.979129999941 37.22786, -121.974999000089 37.226525000281, -121.973995999634 37.227747, -121.970670999695 37.234545000284, -121.968089999747 37.23542999989, -121.96427000024 37.233240000095, -121.963999999903 37.232790000341, -121.962260999853 37.232512999991, -121.960770000399 37.232269999903, -121.960979999563 37.231739999768, -121.961085000044 37.231546000159, -121.962038000271 37.229514999788, -121.964071999873 37.226843000343, -121.964221999661 37.226574000045, -121.967390000138 37.227270000116, -121.969649999696 37.225179999977, -121.973492999668 37.221343999713, -121.972629999853 37.219019999863, -121.970151999837 37.217238000299, -121.970397000059 37.216807999957, -121.971012000177 37.214206000101, -121.971859999924 37.21300299981, -121.972593000043 37.209986000325, -121.974510000368 37.21025999988, -121.976704999629 37.208118999918, -121.977910999576 37.208568000009, -121.9796489998 37.208633999876, -121.98082499961 37.210129000256, -121.979879999779 37.210609999792, -121.979099999804 37.211760000335, -121.978040000345 37.212440000162, -121.979329999958 37.213090000264, -121.979129999941 37.213709999986, -121.981110000015 37.214070000233, -121.982589999599 37.214029999972, -121.983798000094 37.213651999932, -121.984224999891 37.213764000168, -121.985082999684 37.21311800001, -121.98541599977 37.212671000107, -121.985887999773 37.212312999934, -121.986081000117 37.21193999996, -121.986209000163 37.211352999811, -121.986824000281 37.210967000004, -121.987461999966 37.210070000127, -121.98687799981 37.209954000103, -121.986446999814 37.20961399977, -121.986434000294 37.208917999899, -121.986665000273 37.208556999907, -121.986589000105 37.208246000051, -121.98609500036 37.208005999677, -121.986927000213 37.206808999919, -121.986903999749 37.205920999992, -121.986794000144 37.205525000002, -121.986922000191 37.2024699998, -121.989015000242 37.201493999912, -121.991730000085 37.200259999727, -121.991077000332 37.199237999836, -121.992241000446 37.197951999941, -121.992977999865 37.197990000164, -121.991960000239 37.203512, -121.994856999657 37.201951999833, -121.997467999742 37.202737000347, -122.000769000289 37.204350999793, -122.002737999594 37.206370999801, -122.005368999771 37.208104000339, -122.007198000233 37.212018999656, -122.012328000342 37.214362000133, -122.01736999969 37.214793000231, -122.019760999668 37.214694999671, -122.024669999845 37.215844000083, -122.023069999713 37.218587000164)))",06085507001,06,085,507001,5070.01,Census Tract 5070.01,G5020,CT,S,11957601,0,+37.2212074,-121.9935214,+37.2212130,-121.9935712,20790154318904
30390,"MULTIPOLYGON (((-122.1692120004 37.742762999717, -122.165618999775 37.743714999743, -122.163205000231 37.744343000162, -122.160430999939 37.745069000355, -122.159506000199 37.745049000136, -122.15696200006 37.741505999926, -122.155119000254 37.739082000026, -122.160073999563 37.737690999907, -122.160502000084 37.737606999955, -122.164160000108 37.735940000116, -122.16547200036 37.737689000113, -122.167519000381 37.740467999928, -122.1692120004 37.742762999717)))",06001410400,06,001,410400,4104,Census Tract 4104,G5020,CT,S,706611,0,+37.7408088,-122.1621876,+37.7408161,-122.1621741,20790141323939
18591,"MULTIPOLYGON (((-122.064048999594 37.312955999727, -122.063097999915 37.315509000141, -122.061005999688 37.31481600007, -122.062300000397 37.317547000092, -122.062209999985 37.319415000295, -122.060311000102 37.321212000018, -122.060475999959 37.322179000238, -122.061456999775 37.322880999904, -122.061789999861 37.32483300015, -122.059938999658 37.326711999986, -122.060192000277 37.328531999743, -122.059608999945 37.32936000034, -122.061245000063 37.331494999882, -122.063790999851 37.333072999646, -122.06384100008 37.333236999807, -122.060460000065 37.332020000158, -122.05618000025 37.328619999705, -122.05496000006 37.327229999707, -122.052790000015 37.322810000211, -122.046059999773 37.32278000027, -122.041529999712 37.322799999756, -122.032370000033 37.322799999756, -122.032339999896 37.315624999877, -122.032339999896 37.315560000324, -122.032909999808 37.315600000275, -122.041440000199 37.315570000314, -122.049639999979 37.315550000333, -122.058839999841 37.315530000347, -122.059189999646 37.314269999779, -122.060629999945 37.313609999763, -122.063379999947 37.312709999755, -122.064048999594 37.312955999727)))",06085507701,06,085,507701,5077.01,Census Tract 5077.01,G5020,CT,S,2638565,2520,+37.3202248,-122.0493832,+37.3185985,-122.0493596,20790154319486
52941,"MULTIPOLYGON (((-122.0857270003 37.352066999739, -122.077760000149 37.352170000154, -122.069360000352 37.352039999954, -122.068869000082 37.352036000328, -122.063363000229 37.352060999946, -122.065216999906 37.347772000121, -122.063750999668 37.346820999704, -122.064232999717 37.344853999948, -122.065264999587 37.343283000204, -122.06273899989 37.339529999873, -122.062399999956 37.337540000228, -122.066699999863 37.337519999666, -122.067740000128 37.338000000255, -122.072090000264 37.341602000187, -122.072480000251 37.341230000269, -122.077970000211 37.345430000314, -122.085538000154 37.351067999776, -122.0857270003 37.352066999739)))",06085510002,06,085,510002,5100.02,Census Tract 5100.02,G5020,CT,S,1873678,0,+37.3465349,-122.0717525,+37.3465922,-122.0718426,20790154319019
